id,name,cluster,postcode,lat,lon,length
s3077,Fischadlerweg,1,12355,52.400569136152995,13.490091901624732,417
s3078,Fischbrunner Weg,1,14089,52.45912826793199,13.13306160373303,192
s3079,Fischer-Dieskau-Weg,1,14163,52.43303885855673,13.246692268832163,276
s3118,Fliederstraße,3,12559,52.443156637852276,13.59669939957057,366
s3119,Fliederweg,3,13089,52.579555760182664,13.436924583716966,59
s3120,Fliederweg,4,14050,52.52580493027408,13.251508666650736,112
s3121,Fliederweg,5,13629,52.54989706633075,13.288358207931541,98
s3080,Fischerhüttenstraße,2,14163,52.439000881328475,13.24811863356421,1340
s3081,Fischerhüttenstraße,1,14163,52.44509347613874,13.234975223216969,855
s3082,Fischerinsel,1,10179,52.5126866165868,13.406102008886387,526
s3083,Fischerstraße,1,13089,52.57739035,13.435827349999999,186
s3084,Fischerstraße,3,13597,52.53649455045963,13.205967127330364,269
s3085,Fischerstraße,2,10317,52.49959728622869,13.489380412738738,927
s3086,Fischerweg,1,13595,52.51246788714387,13.191914905587131,52
s3087,Fischerweg,2,13627,52.54316935,13.310218500000001,47
s3088,Fischgrundbrücke,1,13465,52.6293518,13.294004200000003,47
s3089,Fischhauser Weg,1,13359,52.565182629674,13.38496330928927,60
s3090,Fischottersteig,1,14195,52.46996381253194,13.27527438544642,200
s3091,Fischtalpark,1,14169,52.44366345,13.258093749999999,44
s3092,Fischtalpark,2,14169,52.45029683583783,13.262460106571394,42
s3093,Fischzug,1,10245,52.49686529402766,13.47121196902876,678
s3094,Flachsweg,1,14129,52.44185366609838,13.221928402114255,212
s3095,Flaischlenstraße,1,13129,52.60608180360871,13.450768760314363,687
s3096,Flakenseestraße,1,12587,52.449821310752434,13.636306067458989,363
s3122,Fliederweg,6,12057,52.47812105,13.46295055,68
s3123,Fliederweg,7,10407,52.54025378612848,13.457153829801268,147
s3124,Fliederweg,9,13469,52.606911258047745,13.344991357715863,255
s3097,Flämingstraße,1,12689,52.566251810367405,13.565674985210311,1423
s3098,Flanaganstraße,1,14195,52.45822799449692,13.269740415064579,883
s3099,Flankenschanze,1,13585,52.54260327890821,13.198072781083171,1094
s3100,Flansweg,1,12557,52.43531321289141,13.590942773743398,389
s3101,Flaschenkai,1,10245,52.498383346093426,13.470297444031182,192
s3102,Flatowallee,1,14055,52.50968916722734,13.241172283696564,1025
s3103,Flatower Straße,1,13589,52.56012298143557,13.184905307570922,909
s3104,Fläzsteinpfad,1,12349,52.42357001367068,13.432185877651383,192
s3105,Fleischerstraße,1,12355,52.417339730853016,13.484329040771593,806
s3106,Flemingstraße,1,10557,52.52090748942774,13.357417492195948,202
s3107,Flemmingstraße,1,12555,52.44650114262264,13.569407269160108,393
s3108,Flemmingstraße,2,12163,52.46204593925494,13.315157469624344,403
s3109,Flensburger Straße,1,10557,52.52041657827935,13.344274169245883,410
s3110,Flererhof,1,14163,52.42475926219379,13.223478863449646,88
s3111,Fleschweg,1,12277,52.417354131926835,13.382249975949849,176
s3112,Fliederallee,1,12109,52.4503585979241,13.415356272428443,235
s3113,Fliederblütenweg,1,13127,52.60062053700713,13.416696042163586,28
s3114,Fliedersteig,1,10829,52.4719026,13.35928855,49
s3131,Fliederweg,1,13509,52.5765213,13.3113917,414
s3132,Fliederweg,17,13158,52.58741677418635,13.379574238133426,172
s3133,Fliederweg,18,13437,52.58818019712223,13.344901807504671,197
s3134,Fliederweg,19,13595,52.51240812283902,13.189781317856253,207
s3135,Fliederweg,2,13627,52.54589285553117,13.301766512113566,465
s3136,Fliederweg,21,10439,52.55538155886187,13.40033702401015,87
s3137,Fliederweg,22,13158,52.5933902176148,13.368295577808457,248
s3138,Fliederweg,23,14167,52.42533565768298,13.286189762665325,480
s3139,Fliederweg,24,10589,52.53367533032872,13.306355213094244,177
s3140,Fliederweg,25,13599,52.56201023189863,13.236791159772048,305
s3141,Fliederweg,26,13437,52.59426957399143,13.308903829398076,476
s3142,Fliederweg,27,10713,52.48698631636917,13.305692117417678,225
s3143,Fliederweg,28,12347,52.44812723767919,13.424489291970556,194
s3144,Fliederweg,8,12157,52.4648065,13.3534559,433
s3145,Fliederweg,29,12101,52.48146138203759,13.370494365021136,186
s3146,Fliederweg,13,12109,52.4476984,13.4115867,343
s3147,Fliednerweg,1,14195,52.44990605,13.2922306,132
s3148,Fliegenpilzstraße,1,12526,52.39148835863852,13.56165937106171,619
s3149,Fliegensteig,1,14089,52.49562675,13.182559000000001,91
s3150,Fliegerhorstsiedlung,1,14089,52.47950264786607,13.143788306097475,570
s3151,Fließstraße,1,12526,52.39685189392809,13.58558856451988,634
s3152,Fließstraße,2,12439,52.45660026401566,13.514172747496703,323
s3153,Fließtalstraße,1,13467,52.60737615524884,13.303778749592464,96
s3154,Flinsberger Platz,1,14193,52.484346798170684,13.29157421525453,300
s3155,Flohrstraße,1,13507,52.57452471403677,13.299600196886795,460
s3156,Floningweg,1,12107,52.43278327293828,13.399072368255244,780
s3157,Florapromenade,1,13187,52.563694755547274,13.404395770647666,390
s3158,Florastraße,1,12109,52.45157905807286,13.400529591334069,165
s3159,Florastraße,4,13469,52.610040047232545,13.319031839225449,107
s3160,Florastraße,6,12526,52.393077088461396,13.575419121037374,249
s3161,Florastraße,9,13125,52.611915729959165,13.471113076779774,523
s3162,Florastraße,10,12163,52.46152982622002,13.327668685292952,200
s3163,Florastraße,7,13187,52.56549936429773,13.404003280802607,1216
s3164,Florastraße,2,12623,52.51912356834408,13.623117347125216,1755
s3165,Florentinestraße,1,13051,52.58602162854609,13.495933978144794,504
s3166,Florian-Geyer-Straße,1,12489,52.43895662845412,13.542591972798931,621
s3167,Flötnerweg,1,13437,52.580278334605445,13.337215429860562,336
s3168,Flotowstraße,1,10555,52.516835308983616,13.337016315135328,194
s3169,Flotowstraße,2,12203,52.44824849277072,13.316365995970399,137
s3170,Flottbeker Weg,1,13581,52.535347514722666,13.158380718333426,184
s3171,Flottenstraße,1,13407,52.57731398120847,13.35823242514914,1508
s3172,Flottwellstraße,1,10785,52.50198729612794,13.371628421286799,446
s3173,Floxweg,1,13627,52.539705500000004,13.304416949999998,25
s3174,Floyd-L.-Parks-Weg,1,14167,52.41733941805505,13.283066777120746,357
s3175,Fluchthornweg,1,12107,52.42017521178322,13.396302546418772,245
s3190,Fontanepromenade,1,10967,52.49114249326087,13.407944168815929,726
s3176,Flughafenstraße,1,12053,52.48097303632757,13.42629200575096,1246
s3177,Flurende,1,13589,52.55117621944559,13.148516348858779,760
s3178,Flurweg,1,12357,52.43184453729604,13.484276292973844,992
s3179,Flutstraße,1,12439,52.455996553483885,13.51350967683399,149
s3180,Fohlenweg,1,14195,52.46695357687616,13.276718512542248,314
s3181,Föhrenweg,1,14195,52.4568441046343,13.276072977519025,348
s3182,Föhrer Brücke,1,13353,52.53870097318227,13.344784149123047,132
s3183,Föhrer Straße,1,13353,52.540631666263714,13.347232523800546,945
s3184,Fokkerstraße,1,12487,52.43204977971678,13.512921829340957,187
s3185,Földerichplatz,1,13595,52.52020857959192,13.193288712740259,177
s3186,Földerichstraße,1,13595,52.5215730788444,13.194009235799616,787
s3187,Folkungerstraße,1,13593,52.5122008654536,13.178347082722905,573
s3188,Fontanepassage,1,13439,52.597546945181186,13.35516568616417,113
s3189,Fontaneplatz,2,10785,52.508184473815454,13.375333489621646,0
s3191,Fontanestraße,1,12459,52.46571802212659,13.517857138598096,380
s3192,Fontanestraße,5,13158,52.58603961635812,13.359525270094599,924
s3193,Fontanestraße,6,13467,52.625465168684336,13.313112132597855,166
s3194,Fontanestraße,8,14193,52.48508021587951,13.264137709784203,521
s3195,Fontanestraße,9,12305,52.40055965079812,13.397490102996924,517
s3196,Fontanestraße,7,12049,52.48027379839741,13.421113312976336,353
s3197,Forbacher Straße,1,14169,52.44067000124552,13.271747618316915,325
s3198,Forchheimer Straße,1,13189,52.5658264589161,13.422230150958537,277
s3199,Forckenbeckstraße,1,14199,52.48054301209594,13.30041519553759,1487
s3200,Forddamm,1,12107,52.43529402389088,13.381521006014717,933
s3201,Fordoner Straße,1,13359,52.56174604870754,13.38301359547113,186
s3202,Forellensprung,1,12589,52.43620172771768,13.690468081206296,200
s3203,Forkensteig,1,13159,52.6305371,13.386026700000006,224
s3204,Forkenzeile,1,13125,52.61501101270842,13.491541618818308,254
s3205,Forlenweg,1,13467,52.61607915694363,13.312555786763816,195
s3206,Formerweg,1,12355,52.4187553366624,13.483474003877895,302
s3207,Forster Straße,2,12627,52.53518720740934,13.624475994275752,273
s3208,Forster Straße,1,10999,52.49480604932231,13.432888593239413,439
s3209,Försterweg,1,12587,52.4634127,13.620614450000001,23
s3210,Försterweg,3,12353,52.4241583,13.4463071,175
s3225,Framstraße,1,12047,52.489252258535174,13.431880418952398,165
s3211,Forsthausallee,1,12437,52.460218813235336,13.477796001876115,387
s3212,Forststraße,3,13467,52.60950607836332,13.296606533334437,1112
s3213,Forststraße,4,12163,52.46421452814215,13.314087090097274,768
s3214,Forststraße,2,14163,52.43811074172461,13.2418753837978,963
s3215,Forstweg,1,13627,52.540936627147914,13.299123169929794,136
s3216,Forstweg,2,13465,52.62547242764406,13.278631184365937,1183
s3217,Forsythienweg,1,13439,52.60109535,13.36934705,13
s3218,Fortunaallee,1,12683,52.48948324670306,13.565172821345639,861
s3219,Forum,1,13353,52.54153167499527,13.339989588408345,0
s3220,Föttingerzeile,1,12277,52.4176599992557,13.395989871439477,394
s3221,Foxweg,1,13403,52.57418538040853,13.308840749378927,114
s3222,Foyer,1,12057,52.47494069409225,13.459528257052037,0
s3223,Foyer ECC 1,1,12057,52.47464263409671,13.460253824266035,0
s3224,Fraenkelufer,1,10999,52.49552789850046,13.41530334493104,598
s3377,Frischborner Weg,1,13435,52.600167021833016,13.338566279051925,162
s3226,Frankenallee,1,14052,52.50749725906201,13.268272574951954,326
s3227,Frankenbergstraße,1,12589,52.436653284979684,13.716470454036935,545
s3228,Frankendorfer Steig,1,13467,52.6196443,13.29807735,116
s3229,Frankenhauser Straße,1,12249,52.41814870930253,13.350920053385341,505
s3230,Frankenholzer Weg,1,12683,52.511394683570785,13.56511126987132,406
s3231,Frankensteinstraße,1,13129,52.606579257422254,13.454988110487445,464
s3232,Frankenstraße,3,12524,52.41468270681847,13.546191140141472,505
s3233,Frankenstraße,2,13129,52.6058168,13.4533649,737
s3234,Frankenstraße,1,10781,52.49341104614797,13.351592518329168,284
s3235,Frankenwaldstraße,1,13589,52.552135874710395,13.173168870750612,531
s3239,Franklinstraße,1,10587,52.519984978968694,13.327002345202786,655
s3240,Frank-Schweitzer-Straße,1,12681,52.53883093086497,13.535333008607692,724
s3241,Frank-Zappa-Straße,1,12681,52.535836481376144,13.528011019460624,379
s3242,Frans-Hals-Straße,1,12623,52.519259656891776,13.629520299511306,126
s3243,Franz-Amrehn-Platz,1,12163,52.4613035729293,13.32445281343215,0
s3244,Franzburger Straße,1,12621,52.510311808267524,13.595324603496246,192
s3245,Franz-Cornelsen-Weg,1,14197,52.47322401050057,13.302790406677836,368
s3246,Franz-Ehrlich-Straße,1,12489,52.43367129785662,13.539863943397975,215
s3247,Franzensbader Straße,1,14193,52.48293360737103,13.285613610371103,667
s3248,Franz-Grothe-Weg,1,14195,52.461550291945,13.291854224960069,645
s3236,Frankfurter Allee,1,10365,52.513011259975826,13.480931031413139,8517
s3237,Frankfurter Brücke,1,12683,52.50512990259587,13.57862770789874,19
s3238,Frank-L.-Howley-Weg,1,14167,52.41916120662159,13.282063538108297,415
s3249,Franziusweg,1,12307,52.39395062106333,13.388393923620075,929
s3250,Franz-Jacob-Straße,1,10369,52.52829202494768,13.466826275821386,897
s3251,Franz-Klühs-Straße,1,10969,52.50094295745499,13.391627307173096,400
s3252,Franz-Körner-Straße,1,12347,52.4566342952516,13.442986815973104,796
s3253,Franz-Künstler-Straße,1,10969,52.50201101886941,13.40017567763878,355
s3254,Franz-Mehring-Platz,1,10243,52.5136962,13.4378253,426
s3255,Franz-Mett-Straße,1,10319,52.50244002348563,13.518774096145915,1099
s3256,Franz-Meyer-Straße,1,13587,52.55706695,13.219325900000001,151
s3257,Franz-Neumann-Platz,1,13409,52.563280668682395,13.365039643684058,0
s3258,Französische Straße,1,10117,52.51479972681938,13.389820796047838,910
s3259,Franz-Schmidt-Straße,1,13125,52.63264081756555,13.496247971440834,294
s3281,Freiastraße,1,10365,52.516518863539794,13.497794051373674,139
s3282,Freibergstraße,1,12107,52.43561222519543,13.386051284327095,433
s3378,Frischlingsteig,1,14195,52.4717154,13.2755233,185
s3260,Franz-Stenzer-Straße,1,12679,52.54493877605617,13.544511692892877,1159
s3261,Franz-Stimming-Weg,1,10318,52.47452258993086,13.532009400238186,269
s3262,Franzstraße,1,13595,52.522372971490405,13.200479153144766,372
s3263,Franzstraße,2,12247,52.43469247955921,13.331823539149726,255
s3264,Franzweg,1,10407,52.54022185,13.462572600000001,89
s3265,Fräsersteig,1,13437,52.59101383026992,13.341428384911524,468
s3266,Frauenauer Straße,1,10318,52.49220126612793,13.541140318237568,284
s3267,Frauenburger Pfad,1,14055,52.5050546,13.262421750000001,50
s3268,Frauenfelder Weg,1,13407,52.559199954320135,13.362682939339923,282
s3269,Frauenlobstraße,1,12437,52.46319108324612,13.484117037651151,663
s3270,Frauenschuhweg,1,12357,52.43408173414258,13.491907283744824,160
s3271,Frauenstraße,1,12207,52.42832653821122,13.321918814260547,200
s3272,Frau-Holle-Straße,1,12555,52.464266725549386,13.593149669013142,228
s3273,Frau Holle Weg,1,12349,52.42507096919336,13.41607986007956,343
s3274,Fraunhoferstraße,1,10587,52.51541163912454,13.319393557958955,443
s3275,Fredericiastraße,1,14050,52.510946495812135,13.281191369635065,530
s3276,Fredersdorfer Straße,1,10243,52.51421372054054,13.442158882059884,264
s3277,Fredersdorfer Weg,1,12589,52.43720055897667,13.70057424038184,162
s3278,Freesienweg,1,10365,52.51898945006759,13.486590588794307,120
s3279,Freester Weg,1,13503,52.6235308791432,13.238865623580255,229
s3280,Fregestraße,1,12159,52.467674783636525,13.336434783463854,1151
s3283,Freiburger Straße,2,12623,52.48776256879279,13.600867060829755,549
s3284,Freienbrinker Saum,1,12589,52.445252975862246,13.701286441470701,1386
s3285,Freienwalder Straße,1,13359,52.556941009673906,13.391220723405418,341
s3286,Freienwalder Straße,2,13055,52.54296997801693,13.49616995134306,572
s3287,Freiertweg,1,12305,52.410051959665324,13.40727882208988,479
s3288,Freigutweg,1,12355,52.421605606172285,13.51190089723639,269
s3289,Freiheit,1,12555,52.44741986326575,13.577105791824716,236
s3290,Freiheit,2,13597,52.530688866735325,13.223060584657421,2354
s3291,Freiheitsweg,1,13407,52.576060414178826,13.35418309743115,592
s3292,Freiherr-vom-Stein-Straße,2,13467,52.61419815280394,13.305167535816778,591
s3293,Freiherr-vom-Stein-Straße,1,10825,52.483648539800946,13.34099552258002,582
s3294,Freilandweg,1,13509,52.60310142753037,13.29991762443259,89
s3295,Freiligrathstraße,3,10967,52.491234261385344,13.409509225714118,186
s3296,Freischützstraße,1,13129,52.602289132910755,13.451627679828542,401
s3297,Freischütztunnel,1,13129,52.60140450323401,13.454529444583255,38
s3298,Freisinger Straße,1,10781,52.49125882012147,13.346740137026572,382
s3299,Freitaler Straße,1,12355,52.4126211160063,13.479748615507285,445
s3300,Freiwaldauer Weg,1,12205,52.43715958637482,13.28685008373787,493
s3301,Freizeitweg,1,13407,52.5669685,13.35648395,62
s3302,Frenzelweg,1,13627,52.5419389997191,13.307120804152486,141
s3880,Graacher Straße,1,12247,52.44180413980691,13.35159085691559,184
s3303,Frettchenweg,1,12623,52.507444569663186,13.602864763943863,588
s3304,Freudenberger Weg,1,13583,52.546513588130566,13.181182770590404,321
s3305,Freudstraße,1,13589,52.55586269010259,13.149734477487986,420
s3306,Freymüllerweg,1,12247,52.44200824270932,13.362079563323155,412
s3307,Freystadter Weg,1,12489,52.444790668520454,13.5575512057017,488
s3308,Frickastraße,1,13156,52.58493161842918,13.379830247351801,198
s3309,Fridolinweg,1,12683,52.53223554461108,13.567088961893843,696
s3310,Frieda-Arnheim-Promenade,1,13585,52.54643491606645,13.212164425142419,201
s3311,Frieda-Rosenthal-Straße,1,10318,52.47261121419909,13.534325757205341,696
s3312,Frieda-Seidlitz-Straße,1,13086,52.556449395880584,13.439058774701362,201
s3313,Friedastraße,1,10317,52.50833295766598,13.500576951882598,174
s3314,Friedbergstraße,1,14057,52.504131677689784,13.294769354850526,486
s3315,Friedelstraße,1,12047,52.490374741330726,13.427610043827741,737
s3316,Friedenauer Brücke,1,12157,52.46707494158996,13.337456214894958,154
s3329,Friederike-Nadig-Straße,1,12355,52.40190790967106,13.502402913445867,320
s3412,Fromet-und-Moses-Mendelssohn-Platz,1,10969,52.50321029166976,13.393921745146166,141
s3317,Friedenfelser Straße,1,12279,52.412941846774636,13.361525805165613,824
s3318,Friedenhorster Straße,1,10319,52.493912679396,13.519671953995065,223
s3319,Friedensplatz,1,12103,52.461400204060816,13.381334957516245,188
s3320,Friedensteg,1,13158,52.57955763741714,13.370843729470302,152
s3321,Friedenstraße,5,12623,52.48678430459253,13.596771916838344,973
s3322,Friedenstraße,3,12555,52.45922688615289,13.573870586319128,140
s3323,Friedenstraße,7,12489,52.43632874230182,13.546991326891797,228
s3324,Friedenstraße,1,12107,52.43845011161253,13.384355789018798,567
s3325,Friedenstraße,10,14109,52.41476513201136,13.139808538299292,534
s3326,Friedenstraße,2,10249,52.52254067296593,13.434174424387543,2472
s3327,Friedensweg,1,12099,52.45361177620903,13.41617079972606,129
s3328,Friedensweg,2,12307,52.392838648408706,13.39034967444522,330
s3330,Friederikestraße,1,13505,52.5760825900789,13.228814056085442,2076
s3331,Friedhofstraße,1,13053,52.54628735598626,13.481307389209265,137
s3332,Friedlander Straße,1,12489,52.4442877048594,13.552376920827445,1276
s3333,Friedland Promenade,1,12349,52.429229997873655,13.40787056467831,208
s3334,Friedrich-Ebert-Platz,1,10117,52.518624573783306,13.377122253834486,0
s3335,Friedrich-Engels-Straße,1,13158,52.59011975601178,13.386666041617472,4288
s3336,Friedrich-Franz-Straße,1,12103,52.459452395755626,13.378918359703905,732
s3337,Friedrich-Haak-Brücke,1,10829,52.47251848646037,13.366204276179817,30
s3338,Friedrich-Hanisch-Straße,1,14089,52.45686666666708,13.152206132076296,344
s3339,Friedrich-Jacobs-Promenade,1,10317,52.494956452339736,13.485827872207397,675
s3413,Frommpromenade,1,13437,52.590924153464734,13.332467649349153,219
s3340,Friedrich-Junge-Straße,1,10245,52.495036893267624,13.472586771660163,301
s3341,Friedrich-Karl-Straße,2,13403,52.5648719922802,13.329796817839501,182
s3342,Friedrich-Karl-Straße,1,12103,52.45600723394294,13.380816347325174,544
s3343,Friedrich-Kayßler-Weg,1,12353,52.423202923431305,13.471041908304993,308
s3344,Friedrich-Krause-Ufer,1,13353,52.53874565777114,13.352372354053388,1210
s3345,Friedrich-List-Straße,1,12487,52.45701384650129,13.502704616000262,709
s3346,Friedrich-List-Ufer,1,10557,52.5241978,13.3707208,109
s3347,Friedrich-Meinecke-Weg,1,14195,52.45556497816633,13.27922799466999,496
s3348,Friedrich-Olbricht-Damm,1,13627,52.54045479964553,13.317102996981317,1652
s3349,Friedrich-Richter-Straße,1,13125,52.62680336269823,13.492640581690628,751
s3350,Friedrichrodaer Straße,1,12249,52.42387258752164,13.365029204509204,1337
s3351,Friedrichsberger Straße,1,10243,52.520867083811076,13.434493590268396,268
s3352,Friedrichsbrücke,1,10178,52.52055879457187,13.4003726190597,71
s3353,Friedrichsbrunner Straße,1,12347,52.45953943322666,13.429862638849997,451
s3354,Friedrichshagener Straße,1,12555,52.45169967846582,13.583505313059746,1375
s3355,Friedrichshaller Straße,1,14199,52.47529811549806,13.295296068456556,848
s3356,Friedrichsruher Platz,1,12169,52.45892300065114,13.336637268699311,93
s3357,Friedrichsruher Straße,2,12169,52.45950789704596,13.339743839355437,944
s3358,Friedrichsruher Straße,1,14193,52.491147801063065,13.295163651564732,870
s3359,Friedrich-Stampfer-Straße,1,10969,52.499406382141025,13.389613636204373,99
s3360,Friedrichsteiner Straße,1,10318,52.48580959181297,13.519667658828055,224
s3361,Friedrichsthaler Weg,1,13467,52.618458587445765,13.300035158085839,536
s3362,Friedrichstraße,4,13585,52.54126342209245,13.203706540877302,88
s3363,Friedrichstraße,1,12205,52.43884054075909,13.292021203195587,483
s3370,Friensteinweg,1,13158,52.597125470285775,13.401156059261732,262
s3371,Friesacker Straße,1,12623,52.50756124070536,13.62544355364414,462
s3372,Friesdorfer Pfad,1,12277,52.4032162,13.360095900000001,219
s3373,Friesenstraße,1,12524,52.41408405,13.548195500000004,96
s3374,Friesenstraße,2,13156,52.580387706664624,13.37871347754589,573
s3375,Friesenstraße,3,10965,52.486569535065556,13.39439730039995,587
s3376,Friesickestraße,1,13086,52.55304816584846,13.44019331617907,449
s3364,Friedrichstraße,2,10117,52.5152601267016,13.389047027687868,4150
s3365,Friedrich-Wilhelm-Platz,1,12161,52.47219557694415,13.328644500123128,981
s3366,Friedrich-Wilhelm-Straße,2,13409,52.56922747330801,13.36345148290901,276
s3367,Friedrich-Wilhelm-Straße,1,12103,52.4583902608973,13.382072239830848,1315
s3368,Friedrich-Wöhler-Straße,1,12489,52.42926894266964,13.523088136236636,115
s3369,Friedrich-Wolf-Straße,1,12527,52.42391289233481,13.574274780401616,399
s3379,Frithjofstraße,1,13089,52.57927861867503,13.440558853115236,572
s3380,Fritschestraße,1,10627,52.51078733752675,13.299811170828319,890
s3381,Fritz-Bräuning-Promenade,1,12101,52.47818160378827,13.377466499164269,109
s3382,Fritz-Elsas-Straße,1,10825,52.48235032348116,13.341726455813339,748
s3383,Fritz-Erler-Allee,1,12351,52.42896875769143,13.466337501975623,5429
s3384,Fritz-Erpenbeck-Ring,1,13156,52.58388907783016,13.397026630061903,252
s3414,Fronhoferstraße,1,12165,52.45248388005136,13.317252555330516,338
s3385,Fritzi-Massary-Straße,1,12057,52.46183367999082,13.474515429626289,621
s3386,Fritz-Kirsch-Zeile,1,12459,52.46874663606505,13.51069413663398,332
s3387,Fritz-König-Weg,1,12459,52.47440071923859,13.504079484857959,484
s3388,Fritz-Kortner-Straße,1,10318,52.47619465193479,13.533633588225126,216
s3389,Fritz-Kühn-Straße,1,12526,52.39718552658957,13.565410058067972,930
s3390,Fritz-Lang-Platz,1,12627,52.537619483835066,13.602769546261877,0
s3391,Fritz-Lang-Straße,1,12627,52.536819572491616,13.603017323866426,375
s3392,Fritz-Lesch-Straße,1,13053,52.54373362329184,13.474905255476886,1313
s3393,Fritz-Reuter-Allee,1,12359,52.444076732694626,13.449353835106255,1804
s3394,Fritz-Reuter-Straße,2,12623,52.51097882894539,13.613739302782054,166
s3395,Fritz-Reuter-Straße,1,13156,52.589383757672614,13.409955602487884,572
s3396,Fritz-Reuter-Straße,5,10827,52.48062591779726,13.348622290818435,200
s3397,Fritz-Riedel-Straße,1,10407,52.5293930870398,13.450385636738313,445
s3398,Fritz-Schiff-Weg,1,10243,52.51724328653795,13.449448561994489,119
s3399,Fritzstraße,1,13357,52.55213307340394,13.393402834449411,76
s3400,Fritz-Thurm-Weg,1,10318,52.473669160844445,13.534058843640834,315
s3401,Fritz-Werner-Straße,1,12107,52.43290609286183,13.382800287596087,1245
s3402,Fritz-Wildung-Straße,1,14199,52.48462561258869,13.298997155985443,547
s3403,Fröaufstraße,1,12161,52.46709614512243,13.327031660784742,184
s3404,Fröbelstraße,2,10405,52.54018902188545,13.427659356071535,353
s3405,Frobenstraße,1,13585,52.54702061894722,13.195147897257252,233
s3406,Frobenstraße,3,12249,52.42868859300032,13.340883405808757,1158
s3407,Frobenstraße,2,10783,52.49838559288952,13.359544222329411,467
s3408,Frohburger Straße,1,12627,52.53057778774467,13.617035577667998,191
s3409,Frohnauer Brücke,1,13465,52.63306947176656,13.289438255113124,60
s3410,Frohnauer Straße,1,13467,52.62433068659341,13.292118719218685,2155
s3411,Fröhnerstraße,1,13595,52.51254883577967,13.185399022685043,286
s3415,Froschkönigweg,1,13088,52.5759743,13.4584889,262
s3416,Froschkönigweg,2,12349,52.42391951602113,13.416768717106985,259
s3417,Froschsteg,1,12524,52.399361473816505,13.527461974740906,141
s3418,Frostraße,1,13089,52.572927650000004,13.438114,80
s3419,Frühlingstraße,1,13158,52.5739655,13.38000135,77
s3420,Frühlingsweg,1,13403,52.57190609592442,13.325076142041505,177
s3421,Frühlingsweg,2,13405,52.56931165416026,13.303521690069642,327
s3422,Frundsbergstraße,1,13125,52.61352319542012,13.477225175382387,899
s3423,Fuchsbau,2,12527,52.42331251758341,13.563109672383131,252
s3424,Fuchsbau,1,10318,52.47569756799565,13.509016166275321,154
s3425,Fuchsbergeweg,1,12683,52.48894185,13.55319635,262
s3426,Fuchsbergeweg,2,14089,52.454762033789684,13.131462008637888,572
s3427,Fuchsienweg,1,13158,52.58655349471868,13.378843031992826,100
s3428,Fuchsienweg,2,12357,52.430932072349876,13.48859354814575,592
s3429,Fuchsring,1,13465,52.64333344385091,13.284880234741493,479
s3430,Fuchsschwanzweg,1,13437,52.58983789999999,13.340037300000004,137
s3431,Fuchssteinerweg,1,13465,52.63589171564055,13.295902752604789,580
s3432,Fuchsweg,1,13405,52.55112055667273,13.314120487078634,108
s3433,Fuchsweg,2,13158,52.59516704406513,13.369161928566898,205
s3434,Fügener Weg,1,12209,52.41436043464132,13.339865552653245,421
s3435,Fuggerstraße,1,10777,52.49894029542905,13.344670364113597,640
s3436,Fuhrmannstraße,1,12099,52.46640110704658,13.389405508914804,148
s3437,Fuldaer Weg,1,13587,52.56814639591634,13.217649928015597,81
s3438,Fuldastraße,1,12045,52.48451673332057,13.436842631360966,687
s3439,Fulhamer Allee,1,12359,52.447859681246214,13.43998522342789,670
s3440,Fünf Morgen,1,14195,52.45223116920323,13.270091648652308,322
s3441,Funkelgang,1,12557,52.43108694292415,13.598769823643401,442
s3442,Fürbringerstraße,1,10961,52.493157723288846,13.395826973699847,367
s3443,Furkastraße,1,12107,52.42952815937463,13.399485555485061,1174
s3444,Fürst-Bismarck-Straße,1,13469,52.60857342560212,13.312874867893752,215
s3445,Fürstenauer Weg,1,13503,52.613649299735584,13.222191099265142,202
s3446,Fürstenberger Straße,1,10435,52.53726851966262,13.404737504852637,160
s3447,Fürstenbrunner Weg,1,14059,52.526773499816265,13.27734277714707,1783
s3448,Fürstendamm,1,13465,52.631394953828966,13.300816334294645,1353
s3449,Fürstenplatz,1,14052,52.511258509793905,13.265023580190208,114
s3455,Fürstenweg,1,13589,52.55663057445072,13.195562575906935,325
s3450,Fürstenstraße,1,14163,52.43610343414491,13.240897209455076,646
s3451,Fürstenstraße,2,12207,52.41372331531474,13.310038147374955,698
s3452,Fürstenwalder Allee,1,12589,52.43210499081215,13.713529060002301,4340
s3453,Fürstenwalder Damm,1,12587,52.45662454150679,13.63430171416559,7984
s3454,Fürstenwalder Straße,1,10243,52.51951369968307,13.431600435844711,173
s3456,Fürther Straße,1,10777,52.49863657485271,13.336011538799331,141
s3457,Fürther Straße,2,12309,52.38677452906168,13.420435527218348,339
s3458,Furtwänglerstraße,1,14193,52.48322922005436,13.27694523688426,503
s3459,Füssener Straße,1,12309,52.387486809837014,13.425980402956668,200
